 EE # ; Manufacturer ; Equipment Name ; Model ; Serial ; Status ; PO ; Category ; EIL ; Acquisition Date ; Total Asset Value ; Location ; Last inventory Date 
69969;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13682224;IN USE;695-A20247;INFUSION PUMPS: GENERAL-PURPOSE;422;6/28/12;1594,97;2501-111;12/29/16
69970;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13681268;IN USE;695-A20247;INFUSION PUMPS: GENERAL-PURPOSE;422;6/28/12;1594,97;2501-111;1/6/17
69971;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13682342;IN USE;695-A20247;INFUSION PUMPS: GENERAL-PURPOSE;422;6/28/12;1594,97;5600A-111;1/6/17
69972;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13681595;IN USE;695-A20247;INFUSION PUMPS: GENERAL-PURPOSE;422;6/28/12;1594,97;5501-111;12/6/16
69973;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13682243;IN USE;695-A20247;INFUSION PUMPS: GENERAL-PURPOSE;422;6/28/12;1594,97;4503-111;1/5/17
69974;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13682283;IN USE;695-A20247;INFUSION PUMPS: GENERAL-PURPOSE;422;6/28/12;1594,97;10147-111;1/5/17
69975;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13681594;IN USE;695-A20247;INFUSION PUMPS: GENERAL-PURPOSE;422;6/28/12;1594,97;4420-111;1/5/17
70114;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13681928;IN USE;695-A20247;INFUSION PUMPS: GENERAL-PURPOSE;422;6/28/12;1594,97;6604-111;12/29/16
78144;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13807502;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;1D213-GB;12/14/16
78145;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13889379;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;1H004-GB;10/12/16
78146;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13890276;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;10/14/16
78147;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13890471;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C249-GB;10/14/16
78148;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13892615;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;422;8/7/13;1635,64;2209-111;12/5/16
78149;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13893481;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C246-GB;10/14/16
78150;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13893784;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;1D213-GB;12/14/16
78151;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13894099;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2B011-GB;10/11/16
78152;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13894448;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;10/14/16
78153;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13894894;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C232-GB;10/14/16
78154;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13894912;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C249-GB;10/14/16
78155;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13894940;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A121-GB;10/12/16
78156;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13894942;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2B001-GB;10/12/16
78157;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13895281;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;10/14/16
78158;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13895386;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A122-GB;12/8/15
78159;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13895487;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A121-GB;10/12/16
78160;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13895489;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C232-GB;10/14/16
78161;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13895525;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;10/14/16
78162;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13895723;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;10/14/16
78163;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13895788;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;10/14/16
78164;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897285;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;11/30/16
78165;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897294;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;10/14/16
78166;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897295;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;10/14/16
78167;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897296;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;10/14/16
78168;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897297;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A120-GB;10/12/16
78169;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897308;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2B001-GB;10/12/16
78170;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897310;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;10/14/16
78171;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897312;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A120-GB;10/12/16
78172;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897321;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C115-GB;11/30/16
78173;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897328;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;11/30/16
78174;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897331;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;422;8/7/13;1635,64;B0209-111;1/3/17
78175;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897333;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;422;8/7/13;1635,64;B0209-111;1/3/17
78176;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897334;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A121-GB;10/12/16
78177;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897343;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;10/14/16
78178;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897345;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2B021-GB;10/11/16
78179;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897351;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;10/14/16
78180;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897352;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;10/14/16
78181;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897360;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C232-GB;11/30/16
78182;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897363;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2B001-GB;12/14/16
78183;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897365;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2B019-GB;10/11/16
78184;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897381;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A121-GB;11/9/16
78185;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897536;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2B011-GB;10/11/16
78186;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897637;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;11/30/16
78187;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897670;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;422;8/7/13;1635,64;2180-111;12/5/16
78188;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897762;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C242-GB;10/27/16
78189;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897800;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C225-GB;10/14/16
78190;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897801;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;422;8/7/13;1635,64;B0209-111;4/25/16
78191;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897871;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;422;8/7/13;1635,64;4503-111;1/5/17
78192;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897876;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2B001-GB;12/14/16
78193;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897879;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2B001-GB;10/12/16
78194;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897895;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;10/14/16
78195;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897896;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A106-GB;11/8/16
78196;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897941;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2B021-GB;10/11/16
78197;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13897945;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;10/14/16
78198;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898115;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;422;8/7/13;1635,64;1138-111;1/5/17
78199;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898135;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;422;8/7/13;1635,64;4420-111;12/14/16
78200;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898145;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2B001-GB;10/12/16
78201;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898154;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;10/14/16
78202;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898166;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A120-GB;10/12/16
78203;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898210;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A120-GB;11/9/16
78204;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898215;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;10/14/16
78205;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898223;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A120-GB;11/10/16
78206;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898226;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A205-GB;10/12/16
78207;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898229;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;422;8/7/13;1635,64;B0209-111;12/5/16
78208;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898260;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;11/30/16
78209;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898273;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A120-GB;10/12/16
78210;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898274;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C115-GB;10/14/16
78211;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898277;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2B001-GB;10/12/16
78212;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898354;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;11/30/16
78213;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898365;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2B021-GB;10/11/16
78214;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898399;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;10/14/16
78215;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898411;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A120-GB;11/9/16
78216;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898505;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A205-GB;10/11/16
78217;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898509;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C246-GB;10/14/16
78218;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898520;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A120-GB;10/12/16
78219;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898524;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A120-GB;11/10/16
78220;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898527;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;422;8/7/13;1635,64;2438-111;10/2/16
78221;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898530;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;422;8/7/13;1635,64;2501-111;1/5/17
78222;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898531;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;422;8/7/13;1635,64;6604-111;12/5/16
78224;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898546;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A120-GB;10/12/16
78225;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898557;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A120-GB;10/12/16
78226;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898561;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A120-GB;11/9/16
78227;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898565;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;10/14/16
78228;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898577;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A121-GB;10/12/16
78229;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898583;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A205-GB;11/8/16
78230;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898585;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;11/30/16
78231;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898608;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;10/14/16
78232;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898616;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;10/14/16
78233;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898625;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2B001-GB;10/12/16
78234;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898628;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C225-GB;10/14/16
78235;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898636;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A121-GB;10/12/16
78236;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898649;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;10/14/16
78237;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898796;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C242-GB;10/14/16
78238;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898797;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;422;8/7/13;1635,64;B0209-111;12/29/16
78239;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898803;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A120-GB;10/12/16
78240;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898831;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2C218-GB;11/30/16
78241;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898834;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A205-GB;10/11/16
78242;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898852;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2A121-GB;10/12/16
78243;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;13898855;IN USE;695-A39055;INFUSION PUMPS: GENERAL-PURPOSE;00D5;8/7/13;1635,64;2B011-GB;10/11/16
82391;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14035052;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;B0209-111;1/5/17
82392;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14035091;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;2501-111;1/5/17
82393;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14035031;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;B0209-111;1/5/17
82394;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14035023;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;7502-111;1/5/17
82395;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034909;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;4503-111;1/5/17
82396;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034944;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;4420-111;1/5/17
82397;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034946;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;B0209-111;12/29/16
82398;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034895;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;4420-111;1/5/17
82399;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034574;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;B0209-111;1/5/17
82400;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034480;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;4420-111;12/5/16
82401;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034997;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;7502-111;12/5/16
82402;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034998;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;B0209-111;12/5/16
82403;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034985;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;7502-111;1/3/17
82404;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034927;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;B0209-111;4/19/16
